gdp_2018_wb,source_iso_code,source_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
3020388826.81564,531,Curaçao,136685079.74,96700309.593,136685079.74,96700309.593,62.01783563947728,4708.695078720697,2020785.3389787474,1939743.0969213957,1827274.4374468995,1776600.0018741854,2020785.3389787474,2130303.231827627,2650865.119692252,2815575.6295788367,100.0,100.0,0.0,190560.1349062312,823590.6822453525,1038975.6277046513,0.0669,0.06422,0.0605,0.05882,0.0669,0.07053,0.08777,0.09322,0.0,0.00631,0.02727,0.0344
3276187709.49721,533,Aruba,4689670.087,81888155.06,4689670.087,81888155.06,2.5931666935123205,197.17008776579988,70096.42944183997,65132.05256848712,60382.942757416466,57816.165029950615,70096.42944183997,74116.1947068452,97656.12832945114,103069.31605774586,100.0,100.0,0.0,8984.142138358082,37273.18557203467,45253.15102779525,0.00214,0.00199,0.00184,0.00176,0.00214,0.00226,0.00298,0.00315,0.0,0.00027,0.00114,0.00138
1185474860.3352,534,Sint Maarten (Dutch part),4392178.143,5578122.81,4392178.143,5578122.81,2.667086396750961,204.81009824802788,172721.47402716897,167747.43758111977,149528.6912245503,150340.5702374689,172721.47402716897,185674.22461942356,220566.518148176,239662.7274652015,100.0,100.0,0.0,17926.787038303795,71037.82692362569,89322.15722773259,0.01457,0.01415,0.01261,0.01268,0.01457,0.01566,0.01861,0.02022,0.0,0.00151,0.00599,0.00753
,535,"Bonaire, Sint Eustatius and Saba",40339388.937,10027896.082,40339388.937,10027896.082,16.574808921387667,1280.430003643396,621615.3347185571,586896.4195966058,532882.5365028316,507557.0872294917,621615.3347185571,629085.7441945781,824395.323961699,863110.2134934717,100.0,100.0,0.0,42189.32459797233,291512.7874588674,355553.12626398006,,,,,,,,,,,,
9896402295.48329,540,New Caledonia,4769684567.093999,1063432459.123,4769684567.093999,1063432459.123,1979.4882206447885,153293.51398682522,100705373.07000318,102340873.27212597,84613566.1490165,81877196.61915097,100705373.07000318,114997208.17330039,132397387.12726068,139261776.72660512,100.0,100.0,0.0,12656334.901174411,47783820.978244185,57384580.10745415,1.0176,1.03412,0.85499,0.82734,1.0176,1.16201,1.33783,1.4072,0.0,0.12789,0.48284,0.57985
914736985.430944,548,Vanuatu,1933051.668,2028570.864,1933051.668,2028570.864,0.3007436555648775,23.24405216524096,18874.592552082046,19101.772939888448,16156.990219508913,16024.779767786158,18874.592552082046,22342.422821910437,26166.309905918857,27622.763465055432,100.0,100.0,0.0,3240.6498820219895,10009.319686409945,11597.983697269274,0.00206,0.00209,0.00177,0.00175,0.00206,0.00244,0.00286,0.00302,0.0,0.00035,0.00109,0.00127
211886686924.483,554,New Zealand,18008162244.041,15001564860.041,18008162244.041,15001564860.041,14477.783115854718,1119350.6200952497,441065641.0590195,396165905.081143,356874451.83843815,342139026.59148645,441065641.0590195,481841623.7686774,646100077.4472771,683164904.2272658,100.0,100.0,0.0,85675718.68753439,289225625.6088389,341025877.6357794,0.20816,0.18697,0.16843,0.16147,0.20816,0.22741,0.30493,0.32242,0.0,0.04043,0.1365,0.16095
13025266513.3167,558,Nicaragua,602345445.241,302900482.178,602345445.241,302900482.178,247.2270301769515,19124.59278437113,10823291.257375207,11057054.643921757,9120677.696366003,9051617.408334408,10823291.257375207,12634201.82840678,14595308.055881346,15575617.559606057,100.0,100.0,0.0,1577147.184485022,5474630.359515343,6524000.151271649,0.08309,0.08489,0.07002,0.06949,0.08309,0.097,0.11205,0.11958,0.0,0.01211,0.04203,0.05009
12808661487.4035,562,Niger,122611032.515,136842184.96600002,122611032.515,136842184.96600002,11.1061693059119,857.4933958586854,438132.36617576255,435857.31890593463,370760.39865161007,363293.99745888775,438132.36617576255,499512.08161758434,597462.8695845339,631995.0718131639,100.0,100.0,0.0,63654.7627116497,226702.47093292378,268701.0743542762,0.00342,0.0034,0.00289,0.00284,0.00342,0.0039,0.00466,0.00493,0.0,0.0005,0.00177,0.0021
421739210176.152,566,Nigeria,66684544094.001,30280434772.471996,66684544094.001,30280434772.471996,26467.763082854482,2045710.6079177153,1265701588.8848834,1202932172.1103673,1086729685.268958,1038557305.4412184,1265701588.8848834,1297027180.2093413,1676828710.857867,1758340478.072712,100.0,100.0,0.0,94095008.09897399,590099025.5889089,719783172.6314936,0.30011,0.28523,0.25768,0.24626,0.30011,0.30754,0.3976,0.41693,0.0,0.02231,0.13992,0.17067
439788625883.8,578,Norway,109716654082.801,48502049205.48699,109716654082.801,48502049205.48699,20600.538944818833,1561555.803533213,1029668848.5360835,1005154157.1055034,908820855.9358094,887977314.2523775,1029668848.5360835,1125573896.541602,1348928965.8489914,1430031718.8561819,100.0,100.0,0.0,120419739.43609846,440108109.913182,542054404.6038043,0.23413,0.22855,0.20665,0.20191,0.23413,0.25594,0.30672,0.32516,0.0,0.02738,0.10007,0.12325
1301000000.0,580,Northern Mariana Islands,3003578.1180000002,973757.208,3003578.1180000002,973757.208,1.8632849300675403,143.1312912593885,66863.2025497817,67067.13344993636,55418.27785943866,53034.652994946824,66863.2025497817,72468.69679968145,86896.52404159468,95736.41819459859,100.0,100.0,0.0,5401.563349745091,31478.246182156014,42701.76519965177,0.00514,0.00516,0.00426,0.00408,0.00514,0.00557,0.00668,0.00736,0.0,0.00042,0.00242,0.00328
401932300.0,583,Micronesia (Federated States of),9428737.776,12100502.123,9428737.776,12100502.123,6.081076702928538,467.64411103007734,253365.50959386458,233516.15552760492,221468.24638877006,206803.1529862914,253365.50959386458,272635.7225407013,385268.84002908244,406676.2464255995,100.0,100.0,0.0,39119.567013096355,163800.59364031238,199873.0934393081,0.06304,0.0581,0.0551,0.05145,0.06304,0.06783,0.09585,0.10118,0.0,0.00973,0.04075,0.04973
219330300.0,584,Marshall Islands,136105264.174,142468691.731,136105264.174,142468691.731,95.54545350459995,7333.558496677917,3756323.651203541,3717863.9854046186,3171341.6599669717,3035970.975408146,3756323.651203541,4068036.6813180954,4986337.080476274,5446131.114958097,100.0,100.0,0.0,350172.69591347687,1814995.420509302,2410160.139549951,1.71263,1.6951,1.44592,1.3842,1.71263,1.85475,2.27344,2.48307,0.0,0.15966,0.82752,1.09887
284900000.0,585,Palau,28356.240999999998,44438.231999999996,28356.240999999995,44438.231999999996,0.020868917143675385,1.6038772824049599,1495.434471380318,1448.7438011053466,1393.754120898207,1369.7369485339345,1495.434471380318,1609.7688516223063,1949.2914180658552,2085.942028319517,100.0,100.0,0.0,161.0250505169597,555.5372971676481,716.2050797855823,0.00052,0.00051,0.00049,0.00048,0.00052,0.00057,0.00068,0.00073,0.0,6e-05,0.00019,0.00025
356128167702.894,586,Pakistan,6660784018.084001,2246979466.898,6660784018.084001,2246979466.898,1777.1570298873414,137541.36386352585,77255266.05034362,76413273.18902935,64813950.31410395,62972220.24740291,77255266.05034362,87772297.49716279,104753605.66422999,110246747.5702613,100.0,100.0,0.0,11359024.308133438,39939655.350126036,47274527.32285839,0.02169,0.02146,0.0182,0.01768,0.02169,0.02465,0.02941,0.03096,0.0,0.00319,0.01121,0.01327
67294169234.6291,591,Panama,2576761125.224,2118738390.439,2576761125.224,2118738390.439,960.3417888902561,74339.8343182153,26287029.39272793,24338069.15771273,21438733.959626593,20642280.307101924,26287029.39272793,28611243.918712206,37067505.15702802,39187917.23124031,100.0,100.0,0.0,4273174.760999475,15628771.197401427,18545636.924138386,0.03906,0.03617,0.03186,0.03067,0.03906,0.04252,0.05508,0.05823,0.0,0.00635,0.02322,0.02756
24109780113.2307,598,Papua New Guinea,8803202075.384,3555507835.475,8803202075.384,3555507835.475,4284.715044485702,329833.84595440846,222122900.78371638,214843536.83397037,191691145.1105682,188429836.5426356,222122900.78371638,241597904.38386717,301521648.1650544,323778714.3851572,100.0,100.0,0.0,26754367.549896806,109830503.05448619,135348877.84252164,0.9213,0.89111,0.79508,0.78155,0.9213,1.00207,1.25062,1.34294,0.0,0.11097,0.45554,0.56139
40225448651.3062,600,Paraguay,4841365229.168,1938550267.329,4841365229.168,1938550267.329,1610.5328271414694,124387.18743060222,70436335.83174609,70880530.78974447,59347006.915946215,57475896.66600334,70436335.83174609,80872557.42199597,95265071.08914596,100437630.89416501,100.0,100.0,0.0,9992026.632251501,35918064.17319974,42961734.22816167,0.1751,0.17621,0.14754,0.14288,0.1751,0.20105,0.23683,0.24969,0.0,0.02484,0.08929,0.1068
222597030191.041,604,Peru,16959192029.074001,14682613774.165,16959192029.074001,14682613774.165,8527.94054156761,659632.746145783,369152439.9813228,367497100.72846097,309310043.3097207,300709373.2787173,369152439.9813228,421110652.2221024,504454701.19781905,532819378.8487833,100.0,100.0,0.0,53613551.493641436,195144657.88809836,232110005.57006603,0.16584,0.1651,0.13896,0.13509,0.16584,0.18918,0.22662,0.23936,0.0,0.02409,0.08767,0.10427
346841896890.489,608,Philippines,35710602280.395004,14542163606.652,35710602280.395004,14542163606.652,7144.224668967602,552476.8383625436,334460761.5619091,334088466.116499,284747630.17919886,277057182.3681123,334460761.5619091,381617268.29076916,456418708.8935582,481463224.2406276,100.0,100.0,0.0,47528802.17427015,171671078.71435934,204406041.87251526,0.09643,0.09632,0.0821,0.07988,0.09643,0.11003,0.13159,0.13881,0.0,0.0137,0.0495,0.05893
588779850763.487,616,Poland,48356974155.846,83757032872.72299,48356974155.846,83757032872.72299,7393.487757138227,557437.0125227339,272237903.50797325,259400869.65908128,241708323.71087608,227647331.71185857,272237903.50797325,296337179.7187102,378668415.36395943,395049968.3008292,100.0,100.0,0.0,36936310.059628904,136960091.65308335,167402636.5889706,0.04624,0.04406,0.04105,0.03866,0.04624,0.05033,0.06431,0.0671,0.0,0.00627,0.02326,0.02843
242313116577.963,620,Portugal,11404431344.931,16681767375.784,11404431344.931,16681767375.784,2982.8878871465563,229459.7188193166,121116131.0927076,115602617.02538465,103166027.6742517,99628449.16198869,121116131.0927076,132788105.92695864,165699768.87081528,175348359.4375631,100.0,100.0,0.0,17185488.901573986,62533741.19656357,75719910.2755744,0.04998,0.04771,0.04258,0.04112,0.04998,0.0548,0.06838,0.07236,0.0,0.00709,0.02581,0.03125
1504630233.68639,624,Guinea-Bissau,1240938.103,1584562.058,1240938.103,1584562.058,0.5762026568981784,44.21993532018278,23496.55870919977,21663.938688954135,20578.92508246708,19277.066762726783,23496.55870919977,25363.692851418382,35695.55833235256,37663.17097585566,100.0,100.0,0.0,3699.754162464247,15116.633249885475,18386.104213128878,0.00156,0.00144,0.00137,0.00128,0.00156,0.00169,0.00237,0.0025,0.0,0.00025,0.001,0.00122
1563887900.0,626,Timor-Leste,60025076.438999996,28575086.491,60025076.439,28575086.491,17.494666986998183,1353.7045668471421,588773.61051541,550213.1314302639,508064.83276796254,485509.02893504244,588773.61051541,589322.6585435574,778862.7734883715,817681.5719826175,100.0,100.0,0.0,39109.52711329353,270797.940720409,332172.54304757505,0.03765,0.03518,0.03249,0.03105,0.03765,0.03768,0.0498,0.05229,0.0,0.0025,0.01732,0.02124
183334953818.681,634,Qatar,78667115894.577,34489320369.331,78667115894.577,34489320369.331,51290.71478881156,3961498.5804262115,2980020602.576684,2923346626.677776,2637245503.87489,2606072999.4036655,2980020602.576684,3336770509.527036,4076976066.9675736,4309079200.368454,100.0,100.0,0.0,413423882.84926033,1439730563.0926838,1703006200.9647884,1.62545,1.59454,1.43848,1.42148,1.62545,1.82004,2.22379,2.35039,0.0,0.2255,0.7853,0.9289
243316050520.725,642,Romania,13633642895.204,13376039706.536,13633642895.204,13376039706.536,3361.483266725261,258684.60929294955,155989629.1766457,154451363.50005826,133883694.95798022,132189774.25471564,155989629.1766457,173849431.79493558,205118475.6433813,219581333.69142446,100.0,100.0,0.0,19398068.29487732,71234780.68540108,87391559.43670882,0.06411,0.06348,0.05502,0.05433,0.06411,0.07145,0.0843,0.09025,0.0,0.00797,0.02928,0.03592
1657328764645.93,643,Russian Federation,530800855609.068,241683907734.35098,530800855609.068,241683907734.35098,117487.22082659882,9004893.800072905,5104478733.270334,5080352965.013291,4326606322.974422,4182878615.0552173,5104478733.270334,5672244532.407904,6736441261.740719,7111141185.249479,100.0,100.0,0.0,591891567.3946123,2409834938.7662964,2928262570.194262,0.30799,0.30654,0.26106,0.25239,0.30799,0.34225,0.40646,0.42907,0.0,0.03571,0.1454,0.17669
9636510839.30707,646,Rwanda,13604105.713,50786178.297,13604105.713,50786178.297,2.429349956326697,187.33481702046316,83452.06447005323,81413.16815619895,70322.99808394215,68704.72354942022,83452.06447005323,94156.04474320452,115548.52165039831,123036.3167817804,100.0,100.0,0.0,12742.876587005565,45225.52356645616,54331.59323236019,0.00087,0.00084,0.00073,0.00071,0.00087,0.00098,0.0012,0.00128,0.0,0.00013,0.00047,0.00056
,652,Saint Barthélemy,99584.701,139621.771,99584.701,139621.771,0.1256774454128125,9.681655808064166,2856.2703021635716,2876.0207467518208,2361.224209986269,2262.415441169904,2856.2703021635716,3096.7814096612656,3682.0845547918434,4066.179764890787,100.0,100.0,0.0,220.76066290944482,1320.8603448055742,1803.7643237208827,,,,,,,,,,,,
,654,Saint Helena,497080.87700000004,12066304.6,497080.87700000004,12066304.6,0.5983888862593066,46.151655294160655,20591.196493506304,18978.025427416924,17998.88299124125,16807.040474171452,20591.196493506304,22157.30054387755,31311.074166632072,33050.86951732193,100.0,100.0,0.0,3179.275116460627,13312.19117539082,16243.82904315048,,,,,,,,,,,,
1076922222.22222,659,Saint Kitts and Nevis,3754931.713,6170870.416999999,3754931.713,6170870.417,0.48324705791326006,37.136746292159074,19217.792539790098,18711.686732048165,16792.169054075937,16673.314670573123,19217.792539790098,22398.92326296591,27579.684268094064,29274.948449250714,100.0,100.0,0.0,3687.236530917744,10787.515214018127,12601.633778677591,0.00178,0.00174,0.00156,0.00155,0.00178,0.00208,0.00256,0.00272,0.0,0.00034,0.001,0.00117
,660,Anguilla,1070.959,1453.715,1070.959,1453.715,7.523183426843211e-05,0.005789360041894273,3.7017240453268068,3.32397817111185,3.156311190323721,3.0810418533792663,3.7017240453268068,3.7410611483006075,4.516168116809291,5.035962698251911,100.0,100.0,0.0,0.41708297718875764,1.3598569264855698,1.9549208448726447,,,,,,,,,,,,
2057074074.07407,662,Saint Lucia,4250765431.3050003,2011660995.24,4250765431.3050003,2011660995.24,1136.490158146756,87442.69597526814,37730997.514019445,38019538.618127786,31635797.00940539,32096549.781451695,37730997.514019445,41376967.09655768,47338205.68481593,52429697.25914105,100.0,100.0,0.0,3357428.478429891,15702408.675410539,20333147.477689356,1.83421,1.84823,1.5379,1.5603,1.83421,2.01145,2.30124,2.54875,0.0,0.16321,0.76334,0.98845
884328180.526933,670,Saint Vincent and the Grenadines,16520574.849000001,15650747.552,16520574.849000001,15650747.552,0.9956248060360551,76.02785443874996,30685.21679020829,28276.544013587107,27169.86411264806,26132.964895886587,30685.21679020829,33556.949985958716,45308.06651354846,47991.43452091123,100.0,100.0,0.0,5280.405972371609,18138.202400900398,21858.46962502464,0.00347,0.0032,0.00307,0.00296,0.00347,0.00379,0.00512,0.00543,0.0,0.0006,0.00205,0.00247
1655354303.82885,674,San Marino,13675783.514999999,31029662.938,13675783.514999999,31029662.938,9.390923538407101,725.7219215459287,251227.76418737523,219354.6128490305,200338.89252988237,192285.10203434603,251227.76418737523,279009.54137083254,377943.2029600208,398635.1693077639,100.0,100.0,0.0,59654.92852180204,177604.31043013843,206350.0672734179,0.01518,0.01325,0.0121,0.01162,0.01518,0.01685,0.02283,0.02408,0.0,0.0036,0.01073,0.01247
412253809.728799,678,Sao Tome and Principe,3319230.1169999996,1305990.284,3319230.1169999996,1305990.2840000002,1.6748054206548046,128.88611276456683,112970.81157060235,110649.44035665019,96395.54167524308,94735.48915835618,112970.81157060235,122103.19909367901,147577.93249665256,160732.26535002084,100.0,100.0,0.0,11453.758737028824,51182.390821409484,65996.77619166466,0.0274,0.02684,0.02338,0.02298,0.0274,0.02962,0.0358,0.03899,0.0,0.00278,0.01242,0.01601
846583785179.856,682,Saudi Arabia,281984873624.512,132614835250.41199,281984873624.512,132614835250.41199,175646.18442675893,13592560.787287764,7384811377.91932,7053687890.625458,6335718253.661203,6059247895.58237,7384811377.91932,7643376214.921841,9785843350.836632,10273988478.294975,100.0,100.0,0.0,589688324.2963829,3450125097.1754284,4214740582.7126055,0.87231,0.83319,0.74839,0.71573,0.87231,0.90285,1.15592,1.21358,0.0,0.06966,0.40753,0.49785
23116701539.5646,686,Senegal,1684868892.336,1182201425.5839999,1684868892.336,1182201425.5839999,687.8122553825633,53215.42391018403,26170066.821054827,24662923.165241547,22291577.751652814,21395512.91260265,26170066.821054827,26969887.595216326,35058717.303004265,36951235.61833533,100.0,100.0,0.0,2306964.4299747795,12767139.55135145,15555722.70573268,0.11321,0.10669,0.09643,0.09255,0.11321,0.11667,0.15166,0.15985,0.0,0.00998,0.05523,0.06729
50640662859.4987,688,Serbia,2257249248.879,2635011725.513,2257249248.879,2635011725.513,314.18935939605103,24075.51872990998,18773343.19713238,18067360.985833205,16260836.38644246,15834927.251098508,18773343.19713238,20210156.998079725,24198945.56275758,25924590.303925842,100.0,100.0,0.0,2142796.0122465193,7938109.176315121,10089663.052827334,0.03707,0.03568,0.03211,0.03127,0.03707,0.03991,0.04779,0.05119,0.0,0.00423,0.01568,0.01992
1587813245.28225,690,Seychelles,66047127.616000004,98351194.727,66047127.616000004,98351194.727,38.55239946929393,2979.425786645419,1337948.9734732206,1207422.948730091,1200138.9887420957,1140637.9602249374,1337948.9734732206,1494381.795107513,2150160.202572051,2242812.950021945,100.0,100.0,0.0,286958.84637742187,950021.2138299553,1102174.9897970075,0.08426,0.07604,0.07558,0.07184,0.08426,0.09412,0.13542,0.14125,0.0,0.01807,0.05983,0.06941
4085114542.06831,694,Sierra Leone,1853119407.951,98821297.833,1853119407.951,98821297.833,755.225940400376,58501.213719328545,34199179.73551389,35161379.39258969,28784248.58476548,28102015.493448216,34199179.73551389,40167429.77197494,45903471.79432039,48235702.04861486,100.0,100.0,0.0,5006050.379385255,17119223.20955491,20133686.555166643,0.83717,0.86072,0.70461,0.68791,0.83717,0.98326,1.12368,1.18077,0.0,0.12254,0.41906,0.49285
376869585632.115,702,Singapore,83040983217.385,75903691876.045,83040983217.385,75903691876.045,23433.605330411625,1811120.0705028584,1021469578.139834,997024259.0235566,874044180.2416221,843970362.9370703,1021469578.139834,1122847432.7903051,1384692069.2512217,1459904820.958256,100.0,100.0,0.0,125823173.76674855,510647889.00959957,615934458.0211858,0.27104,0.26455,0.23192,0.22394,0.27104,0.29794,0.36742,0.38738,0.0,0.03339,0.1355,0.16343
106137924015.591,703,Slovakia,12691912064.965,29590851911.335,12691912064.965,29590851911.335,2397.641063023575,184043.7317856796,121995082.30002107,120241363.67654043,118298741.5938708,118948872.4762961,121995082.30002107,133976749.47796859,168044311.8696947,176864329.31759354,100.0,100.0,0.0,13735385.801428154,49745570.275823906,57915456.84129745,0.11494,0.11329,0.11146,0.11207,0.11494,0.12623,0.15833,0.16664,0.0,0.01294,0.04687,0.05457
310106472642.968,704,Viet Nam,48341504507.985,66013313881.898,48341504507.985,66013313881.898,18450.474681133768,1425245.669707526,732250589.4283926,694972086.212283,613252560.1316291,590370220.0527802,732250589.4283926,814074471.1060612,1036381725.5315094,1096028078.784441,100.0,100.0,0.0,119102384.8937782,423129165.3998803,505657858.73166084,0.23613,0.22411,0.19776,0.19038,0.23613,0.26251,0.3342,0.35344,0.0,0.03841,0.13645,0.16306
54177882425.8421,705,Slovenia,7837637124.032001,10220460794.275,7837637124.032001,10220460794.275,1099.3249126992432,84611.82171235059,42930858.3675234,40263256.91326031,38919179.373489395,37328123.327165365,42930858.3675234,47149719.62799275,64061139.96477869,67015952.89021111,100.0,100.0,0.0,6886462.714732438,25141960.591289297,29687829.563045748,0.07924,0.07432,0.07184,0.0689,0.07924,0.08703,0.11824,0.1237,0.0,0.01271,0.04641,0.0548
5856000006.22021,706,Somalia,20979033.661000002,32558277.152000003,20979033.661000002,32558277.152,8.911103271436007,687.0571089565921,391055.69956349384,369914.3944366035,348877.1854334205,332354.1802042008,391055.69956349384,431183.7307825087,568350.744479537,595604.2197663891,100.0,100.0,0.0,61269.33634590515,219473.55904611648,263250.0395621883,0.00668,0.00632,0.00596,0.00568,0.00668,0.00736,0.00971,0.01017,0.0,0.00105,0.00375,0.0045
404158882459.024,710,South Africa,36994595170.295,30600506188.992,36994595170.295,30600506188.992,17833.954415615048,1379695.4452002684,720178313.8224721,713850491.3955141,629389975.0784881,608631045.5270586,720178313.8224721,827857328.727271,1017539443.3756423,1066847840.5812372,100.0,100.0,0.0,114006837.33175683,388149468.2971542,458216795.0541786,0.17819,0.17663,0.15573,0.15059,0.17819,0.20483,0.25177,0.26397,0.0,0.02821,0.09604,0.11338
34156069918.0609,716,Zimbabwe,434181476.147,336118950.16800004,434181476.147,336118950.16800004,206.2749824120099,15964.47782616083,7795757.818870322,7730284.421480483,6542403.056264076,6232086.98247172,7795757.818870322,9083613.46602828,11052895.385523587,11614233.883401837,100.0,100.0,0.0,1353329.0445477972,4510492.329259511,5382146.900930117,0.02282,0.02263,0.01915,0.01825,0.02282,0.02659,0.03236,0.034,0.0,0.00396,0.01321,0.01576
1421702715218.01,724,Spain,64306636893.442,94928072863.00299,64306636893.442,94928072863.00299,19426.108957805784,1497365.5460154738,750860664.3260051,715428860.4138591,634854918.8412317,612749144.2223595,750860664.3260051,826470547.5206331,1040416363.6462127,1099070003.547258,100.0,100.0,0.0,111041687.10677397,405561444.804981,486320859.32489836,0.05281,0.05032,0.04465,0.0431,0.05281,0.05813,0.07318,0.07731,0.0,0.00781,0.02853,0.03421
,728,South Sudan,2083854370.715,701635009.872,2083854370.715,701635009.872,351.61683755489037,27143.369799996683,17111856.93672031,17228570.390154656,14541904.329846282,13930902.339959104,17111856.93672031,19232967.31298148,22444857.738688514,23459772.288594063,100.0,100.0,0.0,2004396.9228268228,7902953.408842232,9528869.94863496,,,,,,,,,,,,
32333780383.2924,729,Sudan,1329250465.741,606285511.3390001,1329250465.741,606285511.3390001,454.6130650451495,35124.545980720504,18696969.163679603,18072706.755743675,16090704.498135485,15693212.453647528,18696969.163679603,19734086.307165816,24651101.16113572,26215232.168154817,100.0,100.0,0.0,1661379.5514221415,8560396.663000233,10522019.71450729,0.05782,0.05589,0.04976,0.04854,0.05782,0.06103,0.07624,0.08108,0.0,0.00514,0.02648,0.03254
3996198760.32389,740,Suriname,435316615.18799996,144124759.014,435316615.18799996,144124759.014,51.79905959593429,3958.8198880656164,2566885.7049438027,2501198.387863975,2317378.4991032174,2259629.740689089,2566885.7049438027,2812511.390004515,3395856.9721729136,3594365.0054321387,100.0,100.0,0.0,311313.00214054016,1078478.4730696962,1334735.2647430496,0.06423,0.06259,0.05799,0.05654,0.06423,0.07038,0.08498,0.08994,0.0,0.00779,0.02699,0.0334
4666598023.91856,748,Eswatini,220198424.14999998,285838417.141,220198424.14999998,285838417.141,135.0696276913894,10439.78139105681,5552471.262141013,5411706.228829017,4755882.538759654,4636775.082073737,5552471.262141013,6322523.564324324,7794775.1197498785,8237353.455907393,100.0,100.0,0.0,910817.3354953071,3038892.580990224,3600578.3738336563,0.11898,0.11597,0.10191,0.09936,0.11898,0.13548,0.16703,0.17652,0.0,0.01952,0.06512,0.07716
555455371487.089,752,Sweden,41688913325.69,45151815011.721,41688913325.69,45151815011.721,8383.479528244943,633304.9914646166,362356464.4908044,351923747.2083363,314829848.2485731,306821328.1864158,362356464.4908044,395272297.9517086,485008921.05934197,516418622.7044436,100.0,100.0,0.0,43348550.74337232,170179072.81076884,209597294.51802778,0.06524,0.06336,0.05668,0.05524,0.06524,0.07116,0.08732,0.09297,0.0,0.0078,0.03064,0.03773
725562534363.895,756,"Switzerland, Liechtenstein",9795848911.928,45750144483.626,9795848911.928,45750144483.626,2271.430215265478,174849.51477533352,91172682.53619039,87044703.90805279,77590384.9128162,75269464.66549388,91172682.53619039,100489000.6207979,125593704.7432272,132892703.5236298,100.0,100.0,0.0,13444296.712745115,48003319.830411,57623238.858135924,0.01257,0.012,0.01069,0.01037,0.01257,0.01385,0.01731,0.01832,0.0,0.00185,0.00662,0.00794
21496337967.8677,760,Syrian Arab Republic,145103715.917,63579479.239,145103715.917,63579479.239,14.683180641871871,1124.279264417886,497409.42593232356,466974.2675153761,431926.5023853627,410105.42397424654,497409.42593232356,540811.84086853,735177.0221046748,780398.9213921399,100.0,100.0,0.0,73837.57335315389,303250.51971931214,370293.4974178933,0.00231,0.00217,0.00201,0.00191,0.00231,0.00252,0.00342,0.00363,0.0,0.00034,0.00141,0.00172
7765000282.29397,762,Tajikistan,350098376.73800004,251569293.11,350098376.73800004,251569293.11,93.900257793679,7265.924464686105,3115201.88587604,2917324.3524101744,2722142.2833891166,2573440.0548415063,3115201.88587604,3501378.4421674698,4812937.065666421,5026072.554679308,100.0,100.0,0.0,584054.0897572953,2090794.7822773047,2452632.499837802,0.04012,0.03757,0.03506,0.03314,0.04012,0.04509,0.06198,0.06473,0.0,0.00752,0.02693,0.03159
506754212432.991,764,Thailand,50774462848.453,67343032583.84901,50774462848.453,67343032583.84901,23104.18468874723,1784553.1357564048,930431745.8324683,894256545.9150068,814012686.7392399,794648241.2030146,930431745.8324683,1033588225.611605,1326570408.7092438,1404300695.4166524,100.0,100.0,0.0,139331679.6965983,512557721.97000384,609652454.2136378,0.18361,0.17647,0.16063,0.15681,0.18361,0.20396,0.26178,0.27712,0.0,0.02749,0.10115,0.12031
7029217931.75029,768,Togo,3766697808.6689997,2062414030.8490002,3766697808.6689997,2062414030.8490002,1228.0961602589314,94656.58238937429,55481099.19916499,53357801.353644386,47749906.12835351,45827068.49128087,55481099.19916499,58316043.68570652,73856327.79899067,77489645.03576882,100.0,100.0,0.0,4958242.332062133,26106421.67063716,31662576.544487953,0.78929,0.75909,0.67931,0.65195,0.78929,0.82962,1.0507,1.10239,0.0,0.07054,0.3714,0.45044
488906860.874058,776,Tonga,3841643.784,2986612.852,3841643.784,2986612.852,1.5653389334409387,120.3953688947073,103232.20341928983,95629.15498143584,93948.50417238,93468.8748998616,103232.20341928983,117796.95165321958,153848.69916659265,161706.9203482862,100.0,100.0,0.0,22167.79667178374,59900.19499421265,68238.04544842459,0.02111,0.01956,0.01922,0.01912,0.02111,0.02409,0.03147,0.03308,0.0,0.00453,0.01225,0.01396
24322359037.409,780,Trinidad and Tobago,142091326813.604,173912783845.733,142091326813.604,173912783845.733,24803.982310136296,1898538.7458416983,1121983463.962472,1059944019.366062,974408866.4310876,940420465.7961296,1121983463.962472,1193782728.6636517,1544298520.6606095,1639766826.7289212,100.0,100.0,0.0,133838709.29758966,569889654.2295219,699346360.9327916,4.61297,4.3579,4.00623,3.86649,4.61297,4.90817,6.3493,6.74181,0.0,0.55027,2.34307,2.87532
